TabName|FLD_NO|FLD_NAME|FLD_TYPE|FLD_LEN|ISPK|NOTE
MF_ML|39|MM_NO|A|20|NULL|缴库单号
MF_ML|40|CAS_NO|A|20||工程案号
MF_ML|41|TASK_ID|I|0||任务编号
MF_ML|42|CUS_OS_NO|A|30||客户订单
MF_ML|43|PRT_USR|A|12|NULL|打印人员
MF_ML|44|QL_ID|A|2||申请单ID
MF_ML|45|QL_NO|A|20||申请单号
MF_ML|46|MC_NO|A|20|NULL|调拨单号
MF_ML|47|VOH_ID_MC|A|2|NULL|调拨单的凭证模板
MF_ML|48|QL_TYPE|A|1||补料区分
MF_ML|49|IDX_NO|A|20||费用项目
MF_ML|50|TAX_ID|A|1||扣税类别
MF_ML|51|CUR_ID|A|4||币别
MF_ML|52|EXC_RTO|N|0||汇率
MF_ML|53|AMT|N|0||外币金额
MF_ML|54|AMTN_NET|N|0||未税本位币
MF_ML|55|TAX|N|0||税额
MF_ML|56|EP_ID|A|2||费用ID
MF_ML|57|EP_NO|A|20||费用支出单
MF_ML|58|VOH_ID_EP|A|2||费用单模版代号
MF_ML|59|YL_ID|A|1||溢领标志
MF_ML|60|TAX_RTO|N|NULL|NULL|托工税率（贯新）
MF_ML|61|MM_ID|A|2||缴库区分
MF_ML|62|MM_ITM|I|0||缴库单原单项次
MF_ML|63|CANCEL_ID|A|1|NULL|作废标记
MF_ML|64|FIX_CST1|A|1||成本别(1.变动成本、2.固定成本)
MF_ML|65|BF_ID|A|1||补发标志
MF_ML|66|CUR_ID_IFRS|A|4||功能货币
MF_ML|67|EXC_RTO_IFRS|N|0||汇率(功能货币)
MF_ML|68|PRT_DATE|@|0||打印日期
MF_ML|69|SG_ID1|A|1||转单标志(三角贸易)
MF_ML|70|BIL_COMP|A|13||来源帐套(三角贸易)
MF_ML|71|MODIFY_DD|@|0||最近修改日期
MF_ML|72|MODIFY_MAN|A|12||最近修改人
MF_ML|73|SCAN_ID|A|1||扫描状态
MF_ML|74|SCAN_USR|A|12||扫描人
MF_ML|75|SCAN_DATE|@|0||扫描日期
MF_MM0|1|MM_ID|A|2|*|缴库区分 (MM:缴库;MA:退回)
MF_MM0|2|MM_NO|A|20|*|缴库单号
MF_MM0|3|MM_DD|D|0||缴库日期
MF_MM0|4|BIL_TYPE|A|2||单据类别
MF_MM0|5|DEP|A|8||生产部门
MF_MM0|6|BIL_ID|A|2||来源单据ID(TB:托工缴回;TC:托工退回;DT:托工折让;MM:缴库退回)
MF_MM0|7|BIL_NO|A|25||来源单号
MF_MM0|8|MO_NO|A|25||制令单号
MF_MM0|9|VOH_ID|A|2||凭证模版
MF_MM0|10|VOH_NO|A|20||凭证号码
MF_MM0|11|FJ_NUM|S|0||附件张数
MF_MM0|12|USR|A|12||制单人
MF_MM0|13|USR_NO|A|12||经办人
MF_MM0|14|CHK_MAN|A|12||审核人
MF_MM0|15|LOCK_MAN|A|12||锁单人
MF_MM0|16|LOCK_DATE|@|0||锁单时间
MF_MM0|17|PRT_USR|A|12||打印者
MF_MM0|18|SYS_DATE|D|0||输单日期
MF_MM0|19|CLS_DATE|D|0||终审日期
MF_MM0|20|MOB_ID|A|2||审核模版
MF_MM0|21|PRT_SW|A|1||打印注记
MF_MM0|22|CPY_SW|A|1||拷贝注记
MF_MM0|23|FIN_ID|A|1||影响制令缴库量（Affect  Mo QTY_FIN）
MF_MM0|24|REM|M|0||备注
MF_MM0|25|CANCEL_ID|A|1|NULL|作废标记
MF_MM0|26|CUR_ID_IFRS|A|4||功能货币
MF_MM0|27|EXC_RTO_IFRS|N|0||汇率(功能货币)
MF_MM0|28|PRT_DATE|@|0||打印日期
MF_MM0|29|MODIFY_DD|@|0||最近修改日期
MF_MM0|30|MODIFY_MAN|A|12||最近修改人
MF_MM0|31|SCAN_ID|A|1||扫描状态
MF_MM0|32|SCAN_USR|A|12||扫描人
MF_MM0|33|SCAN_DATE|@|0||扫描日期
MF_MO|1|MO_NO|A|20|*|制令单号
MF_MO|2|MO_DD|@|NULL|NULL|制单日期
MF_MO|3|STA_DD|@|NULL|NULL|预开工日
MF_MO|4|END_DD|@|NULL|NULL|预完工日
MF_MO|5|BIL_ID|A|2|NULL|来源单识别码
MF_MO|6|BIL_NO|A|20|NULL|来源单号
MF_MO|7|MRP_NO|A|30|NULL|制造成品
MF_MO|8|PRD_MARK|A|40|NULL|货品特征
MF_MO|9|WH|A|12|NULL|库位
MF_MO|10|SO_NO|A|20||受订单号
MF_MO|11|UNIT|A|1|NULL|单位
MF_MO|12|QTY|N|NULL|NULL|数量
MF_MO|13|QTY1|N|NULL|NULL|副单位数量
MF_MO|14|NEED_DD|@|NULL|NULL|需求日期
MF_MO|15|DEP|A|8|NULL|部门代号
MF_MO|16|CUS_NO|A|12|NULL|客户代号
MF_MO|17|CLOSE_ID|A|1|NULL|结案
MF_MO|18|USR|A|12|NULL|制单人
MF_MO|19|CHK_MAN|A|12|NULL|审核注记
MF_MO|20|BAT_NO|A|40|NULL|批号
MF_MO|21|REM|M|0||摘要
MF_MO|22|PO_OK|A|1|NULL|是否分析过
MF_MO|23|MO_NO_ADD|A|38|NULL|母编号
MF_MO|24|QTY_FIN|N|0||已缴库量
MF_MO|25|QTY_FIN_UNSH|N|0||未审核已缴库量
MF_MO|26|TIME_AJ|N|NULL|NULL|调时
MF_MO|27|QTY_ML|N|0||已领料数
MF_MO|28|QTY_ML_UNSH|N|0||已领料套数(未审核)
MF_MO|29|BUILD_BIL|M|0||产出单据(ID+NO)
MF_MO|30|CST_MAKE|N|NULL|NULL|制造费用
MF_MO|31|CST_PRD|N|NULL|NULL|物料
MF_MO|32|CST_OUT|N|NULL|NULL|托工
MF_MO|33|CST_MAN|N|NULL|NULL|人工
MF_MO|34|USED_TIME|N|NULL|NULL|耗用工时
MF_MO|35|CST|N|0||原料成本
MF_MO|36|PRT_SW|A|1|NULL|打印注记
MF_MO|37|OPN_DD|@|NULL|NULL|实际开工日
MF_MO|38|FIN_DD|@|NULL|NULL|实际完工日
MF_MO|39|BIL_MAK|A|1|NULL|产生通知否
MF_MO|40|CPY_SW|A|1|NULL|拷贝注记
MF_MO|41|CONTRACT|A|80|NULL|合同号
MF_MO|42|EST_ITM|I|NULL|NULL|受订单项
MF_MO|43|ML_OK|A|1|NULL|领料标志
MF_MO|44|MD_NO|A|400|NULL|使用模具(模具代号之间用分号隔开)
MF_MO|45|QTY_RK|N|NULL|NULL|已入库数量
MF_MO|46|QTY_RK_UNSH|N|0||未审核入库数量
MF_MO|47|CLS_DATE|@|NULL|NULL|终审日期
MF_MO|48|ID_NO|A|38|NULL|配方号
MF_MO|49|QTY_CHK|N|NULL|NULL|检验合格量
MF_MO|50|CONTROL|A|1|NULL|严格按流程控制否
MF_MO|51|ISNORMAL|A|1|NULL|是否虚拟
MF_MO|52|QC_YN|A|1|NULL|期初标志
MF_MO|53|MM_CURML|A|1|NULL|缴库按当月领料
MF_MO|54|TS_ID|A|1|NULL|调拨注记
MF_MO|55|BIL_TYPE|A|2|NULL|单据类别
MF_MO|56|CNTT_NO|A|40|NULL|合同编号
MF_MO|57|MOB_ID|A|2|NULL|审核模版
MF_MO|58|LOCK_MAN|A|12|NULL|锁单人
MF_MO|59|LOCK_DATE|@|0||锁单时间
MF_MO|60|SEB_NO|A|200||设备代号+序号
MF_MO|61|GRP_NO|A|20|NULL|模具组别
MF_MO|62|OUT_DD_MOJ|@|NULL|NULL|模具领出日期
MF_MO|63|SYS_DATE|@|NULL|NULL|输单日期
MF_MO|64|PG_ID|A|1|NULL|派工注记
MF_MO|65|SUP_PRD_NO|A|40|NULL|对方货号
MF_MO|66|TIME_CNT|N|NULL|NULL|机时
MF_MO|67|ML_BY_MM|A|1|NULL|领料按缴库
MF_MO|68|CAS_NO|A|20||工程案号
MF_MO|69|TASK_ID|I|0||任务编号
MF_MO|70|OLD_ID|A|1||已缴库未结案标志
MF_MO|71|CF_ID|A|1||发放生产标志
MF_MO|72|CUS_OS_NO|A|30||客户订单
MF_MO|73|PRT_USR|A|12|NULL|打印人员
MF_MO|74|QTY_QL|N|0||已申请套数
MF_MO|75|QTY_QL_UNSH|N|0||已申请套数(未审核)
MF_MO|76|QL_ID|A|1||领料申请标志
MF_MO|77|Q2_ID|A|1||退料申请标志
MF_MO|78|Q3_ID|A|1||补料申请标志
MF_MO|79|ISSVS|A|1||是维修单
MF_MO|80|QTY_DM|N|0||调拨申请套数
MF_MO|81|QTY_DM_UNSH|N|0||调拨申请套数(未审核)
MF_MO|82|CST_MAN_ML|N|0||直接人工(原料)
MF_MO|83|CST_MAK_ML|N|0||制造费用(原料)
MF_MO|84|CST_PRD_ML|N|0||耗用物料(原料)
MF_MO|85|CST_OUT_ML|N|0||托工费用(原料)
MF_MO|86|CST_ML|N|0||原料成本(原料)
MF_MO|87|LOCK|A|1||锁单
MF_MO|88|QTY_LOST|N|0||重工/报废量
MF_MO|89|QTY_LOST_UNSH|N|0||未审核重工/报废量
MF_MO|90|ISFROMQD|A|1||清档产生单据
MF_MO|91|ZT_ID|A|1||暂停生产
MF_MO|92|ZT_DD|@|0||暂停日期
MF_MO|93|CV_ID|A|1||对冲标志
MF_MO|94|CU_NO|A|20||来源裁板单号
MF_MO|95|QTY_CHK_UNSH|N|0||未审核合格量
MF_MO|96|CANCEL_ID|A|1|NULL|作废标记
MF_MO|97|SUP_PRD_MARK|A|40||对方特征
MF_MO|98|PRT_DATE|@|0||打印日期
MF_MO|99|BJ_NO|A|20|NULL|批次制令单号
MF_MO|100|MODIFY_DD|@|0||最近修改日期
MF_MO|101|MODIFY_MAN|A|12||最近修改人
MF_MP|1|MP_NO|A|20|*|分析单号
MF_MP|2|MP_DD|@|NULL|NULL|分析日期
MF_MP|3|SAL_NO|A|12|NULL|业务员代号
MF_MP|4|SO_NO|A|25|NULL|受订单号
MF_MP|5|BAT_NO|A|40|NULL|批号
MF_MP|6|CHK_MAN|A|12|NULL|审核注记
MF_MP|7|BUY_MAN|A|12|NULL|采购人
MF_MP|8|USR_MAN|A|12|NULL|制单人
MF_MP|9|REM|M|100|NULL|摘要
MF_MP|10|PRC_MAN|A|12|NULL|制令人
MF_MP|11|PRD_OUT|A|1|NULL|展开否
MF_MP|12|CPY_SW|A|1|NULL|拷贝注记
MF_MP|13|PRT_SW|A|1|NULL|打印注记
MF_MP|14|CLS_DATE|@|NULL|NULL|终审日期
MF_MP|15|USR|A|12|NULL|制单人
MF_MP|16|DEP|A|8|NULL|部门
MF_MP|17|BIL_TYPE|A|2|NULL|单据类别
MF_MP|18|OVER_RTO|N|NULL|NULL|周转率
MF_MP|19|MOB_ID|A|2|NULL|审核模版
MF_MP|20|PRT_PO|A|1|NULL|采购建议页打印注记
MF_MP|21|PRT_MO|A|1|NULL|自制建议页打印注记
MF_MP|22|WH|A|2000||分析仓库
MF_MP|23|CLUDE|A|1|NULL|是否含所属
MF_MP|24|LOCK_MAN|A|12|NULL|锁单人
MF_MP|25|LOCK_DATE|@|0||锁单时间
MF_MP|26|SYS_DATE|@|NULL|NULL|输单日期
MF_MP|27|EST_DD|@|NULL|NULL|需求日期
MF_MP|28|PRT_USR|A|12|NULL|打印人员
MF_MP|29|CANCEL_ID|A|1|NULL|作废标记
MF_MP|30|PRT_DATE|@|0||打印日期
MF_MP|31|PRT_PO_DATE|@|0||采购明细打印日期
MF_MP|32|PRT_MO_DATE|@|0||自制建议打印日期
MF_MP|33|PO_OK|A|1||分析标志
MF_MP|34|MODIFY_DD|@|0||最近修改日期
MF_MP|35|MODIFY_MAN|A|12||最近修改人
MF_POS|1|OS_ID|A|2|*|采购/受订区分
MF_POS|2|OS_NO|A|20|*|单号
MF_POS|3|BAT_NO|A|40|NULL|批号
MF_POS|4|OS_DD|@|NULL|NULL|采购/受订日期
MF_POS|5|QT_NO|A|25||询价/报价转入单号
MF_POS|6|VOH_ID|A|2|NULL|凭证模版代号
MF_POS|7|VOH_NO|A|20|NULL|凭证号码
MF_POS|8|TRAD_MTH|A|20||贸易方式
MF_POS|9|PAY_MTH|A|1|NULL|交易类别
MF_POS|10|PAY_DAYS|S|NULL|NULL|起算日
MF_POS|11|CHK_DAYS|S|NULL|NULL|票据天数
MF_POS|12|PAY_REM|A|80|NULL|交易摘要
MF_POS|13|SEND_MTH|A|200|NULL|送货方式
MF_POS|14|SEND_WH|A|12|NULL|送货仓
MF_POS|15|EST_DD|@|NULL|NULL|预交日
MF_POS|16|CUS_NO|A|12|NULL|客户代号
MF_POS|17|SAL_NO|A|12|NULL|业务员代号
MF_POS|18|USE_DEP|A|8|NULL|使用部门
MF_POS|19|CUR_ID|A|4|NULL|币别
MF_POS|20|EXC_RTO|N|NULL|NULL|汇率
MF_POS|21|AMTN_INT|N|NULL|NULL|订金本位币金额
MF_POS|22|AMT_INT|N|NULL|NULL|订金外币金额
MF_POS|23|DIS_CNT|N|NULL|NULL|折扣
MF_POS|24|CLS_ID|A|1|NULL|结案标志
MF_POS|25|BACK_ID|A|2|NULL|销货单/受订退回区分
MF_POS|26|HIS_PRICE|A|1|NULL|是否入历史单价
MF_POS|27|ADR|M|0||送货地址
MF_POS|28|REM|M|0||摘要
MF_POS|29|PO_DEP|A|8|NULL|采购部门
MF_POS|30|PO_SO_NO|A|25|NULL|原受订单号
MF_POS|31|SO_BY_MM|S|NULL|NULL|固定间隔月份
MF_POS|32|SO_OT_DD|S|NULL|NULL|每月出货日
MF_POS|33|SO_BY_DD|S|NULL|NULL|固定间隔天数
MF_POS|34|SO_LNG_CAS|A|1|NULL|长期定单否
MF_POS|35|SO_END_DD|@|NULL|NULL|长期订单到期日
MF_POS|36|SO_LST_DD|@|NULL|NULL|最近出货日
MF_POS|37|INV_DIS_ID|A|1|NULL|1:发票2:折让单
MF_POS|38|INV_NO|A|20|NULL|发票号码
MF_POS|39|TAX_ID|A|1||扣税类别(1不计税[√] 2应税内含 3应税外加)
MF_POS|40|RP_NO|A|20|NULL|收付款单号
MF_POS|41|OLD_INV_NO|A|20|NULL|原发票号
MF_POS|42|AMTN_NET|N|NULL|NULL|未税本位币
MF_POS|43|TAX|N|NULL|NULL|税额
MF_POS|44|PAY_DD|@|NULL|NULL|结帐期
MF_POS|45|CHK_DD|@|NULL|NULL|票据到期日
MF_POS|46|INT_DAYS|S|NULL|NULL|间隔天数
MF_POS|47|USR|A|12|NULL|录入员
MF_POS|48|CHK_MAN|A|12|NULL|审核人
MF_POS|49|CONTRACT|A|80|NULL|合同号
MF_POS|50|PRT_SW|A|1|NULL|打印注记
MF_POS|51|CPY_SW|A|1|NULL|拷贝注记(转入/转出)
MF_POS|52|BIL_NO|A|20|NULL|来源单号
MF_POS|53|LC_NO|A|30|NULL|LC编码
MF_POS|54|AMTN_DIS|N|NULL|NULL|分配金额
MF_POS|55|CLS_MP_ID|A|1||生产需求分析否(也用在采购需求分析里)
MF_POS|56|CLS_REM|A|30|NULL|指定结帐日资料
MF_POS|57|BIL_ID|A|2|NULL|转入单ID
MF_POS|58|RK_CLS_ID|A|1||出[入]库单结案标志
MF_POS|59|PRE_ID|A|1|NULL|确认交期否
MF_POS|60|IS_POS|A|1||是否POS来源数据
MF_POS|61|POS_NO|A|14||POS订货单号
MF_POS|62|CLS_DATE|@|NULL|NULL|终审日期
MF_POS|63|PCL_ID|A|1||未使用
MF_POS|64|CUS_OS_NO|A|30|NULL|客户订单号
MF_POS|65|BZ_NO|A|20|NULL|装箱单号
MF_POS|66|HS_ID|A|1|NULL|订金是否含税
MF_POS|67|AMT_LC|N|NULL|NULL|LC开状金额
MF_POS|68|BIL_TYPE|A|2|NULL|单据类别
MF_POS|69|CNTT_NO|A|40|NULL|合同编号
MF_POS|70|SB_NO|A|20|NULL|销货退回单号
MF_POS|71|MOB_ID|A|2|NULL|审核模版
MF_POS|72|LOCK_MAN|A|12|NULL|锁单人
MF_POS|73|LOCK_DATE|@|0||锁单时间
MF_POS|74|ISOVERSH|A|1|NULL|终审人可越级审核
MF_POS|75|DJ_NO|A|4|NULL|订单等级代号
MF_POS|76|FJ_NUM|S|NULL|NULL|附件张数
MF_POS|77|CAS_NO|A|20|NULL|工程案号
MF_POS|78|SYS_DATE|@|NULL|NULL|输单日期
MF_POS|79|SQ_ID|A|1|NULL|退回量影响请购量
MF_POS|80|INV_DD|@|NULL|NULL|发票日
MF_POS|82|INV_YM|I|NULL|NULL|申报期别
MF_POS|83|TITLE_BUY|A|50|NULL|买受人抬头
MF_POS|84|METH_ID|A|2|NULL|发票别
MF_POS|85|AMT_INV|N|NULL|NULL|发票退回金额
MF_POS|86|TAX_INV|N|NULL|NULL|发票退回税额
MF_POS|87|QTY|N|NULL|NULL|数量
MF_POS|88|FX_WH|A|12||分销仓库
MF_POS|89|YH_NO|A|20||要货单号
MF_POS|90|BYBOX|A|1||依箱条码要货
MF_POS|91|TOT_QTY|N|0||总数量
MF_POS|92|TOT_BOX|N|0||总箱数量
MF_POS|93|TASK_ID|I|0||任务编号
MF_POS|94|PRT_USR|A|12||打印人员
MF_POS|95|RP_NO1|M|0||多次收/付款单号
MF_POS|96|SQ_NO|A|20||请购单号(受订转请购)
MF_POS|97|CARD_NO|A|20||会员卡号
MF_POS|98|SEND_AREA|A|10||送货区域
MF_POS|99|JFEND_DD|@|0||积分截止日期
MF_POS|100|SG_ID|A|30||三角转单注记
MF_POS|101|PRT_NUM|I|0||打印次数
MF_POS|102|PAY_NO|A|20||银行付款单号
MF_POS|103|AMTN_YJBX|N|0||预计报销费用
MF_POS|104|AMTN_BX|N|0||报销费用
MF_POS|105|ISSVS|A|1||是维修单
MF_POS|106|BIL_MARK|A|1||单据标记
MF_POS|107|CHK_FX|A|1||是否紧急放行
MF_POS|108|HAS_FX|A|1||是否已经放行
MF_POS|109|AMTN_CBAC|N|0||客户账户使用金额
MF_POS|110|CBAC_CLS|A|1||客户账户结案否
MF_POS|111|INV_CHK|A|1||开发票否
MF_POS|112|INV_UNI_NO|A|20||买受人统一编号
MF_POS|113|INV_TITLE|A|80||发票抬头
MF_POS|114|INV_AMT|N|0||发票金额
MF_POS|115|PAY_B2C|A|20||在线付款方式(EX:BANK，CHINAPAY，HITRUSTPAY，ALIPAY)
MF_POS|116|CANCEL_ID|A|1|NULL|作废标记
MF_POS|117|SG_ID1|A|1||转单标志(三角贸易)
MF_POS|118|BIL_COMP|A|13||来源帐套(三角贸易)
MF_POS|119|RTO_FQSK|N|0||首付比例
MF_POS|120|DATEFLAG_FQSK|A|1||首付日期方式
MF_POS|121|DATE_FQSK|@|0||首付指定日期
MF_POS|122|QS_FQSK|I|0||期数
MF_POS|123|CUS_NO_POS|A|50||终端客户-安信
MF_POS|124|INST_TEAM|A|50||安装队-安信
MF_POS|125|AMTN_DS|N|0||现场代收款-安信
MF_POS|126|CFM_SW|A|1||到货确认否
MF_POS|127|INV_ID|A|2||发票类别
MF_POS|128|PRT_DATE|@|0||打印日期
MF_POS|129|INV_BIL_ID|A|2||发票来源单ID
MF_POS|130|INV_BIL_NO|A|20||发票来源单号
MF_POS|131|OFF_OS_NO|A|50||离线单号
MF_POS|132|INV_BCODE_NO|A|15||发货单条码（湖南倍康）
MF_POS|133|ZHANG_ID|A|1||立帐方式(1单张立帐[√] 2不立帐 3收到发票才立帐)
MF_POS|134|AMTN_CBAC_PS|N|0||已转储值量
MF_POS|135|ACT_NO|A|20||秒杀/特供活动代号
MF_POS|136|TT_TYPE_SET|A|20||摊提方式设置
MF_POS|137|TT_YM_B|@|0||开始摊提年月
MF_POS|138|ICOS_ID|A|1||是配送订单
MF_POS|139|CNT_MAN1|A|20||联系人1
MF_POS|140|MODIFY_DD|@|0||最近修改日期
MF_POS|141|MODIFY_MAN|A|12||最近修改人
MF_POS|142|CLS_ME_ID|A|1||订单评审分析标志
MF_POS|143|MRK|A|8||品牌
MF_POS|144|PRM_NO|A|20||促销代号
MF_POS|145|CX_ID|A|2||促销ID
MF_POS|146|CX_NO|A|20||促销单号
MF_POS|147|CHK_LATEST|A|1||最后一次订单否(T或F)
MF_PSS|1|PS_ID|A|2|*|识别代号
MF_PSS|2|PS_NO|A|20|*|单号
MF_PSS|3|PS_DD|@|NULL|NULL|日期
MF_PSS|4|PAY_DD|@|NULL|NULL|付款日期
MF_PSS|5|CHK_DD|@|NULL|NULL|票据日期
MF_PSS|6|TRAD_MTH|A|20||贸易方式
MF_PSS|7|BAT_NO|A|40|NULL|批号
MF_PSS|8|CUS_NO|A|12|NULL|客户代号
MF_PSS|9|VOH_ID|A|2|NULL|模板代号
MF_PSS|10|VOH_NO|A|20|NULL|凭证号码
MF_PSS|11|DEP|A|8|NULL|部门代号
MF_PSS|12|INV_NO|A|20|NULL|发票号码
MF_PSS|13|TAX_ID|A|1||扣税类别(1不计税[√] 2应税内含 3应税外加)
MF_PSS|14|OS_ID|A|2|NULL|转入单号区分
MF_PSS|15|OS_NO|A|25|NULL|转入单号
MF_PSS|16|SEND_MTH|A|200|NULL|交货方式
MF_PSS|17|SEND_WH|A|12|NULL|交货仓
MF_PSS|18|RP_NO|A|20|NULL|收付款单号
MF_PSS|19|ZHANG_ID|A|1||立帐方式(1单张立帐[√] 2不立帐 3收到发票才立帐)
MF_PSS|20|CUR_ID|A|4|NULL|币别
MF_PSS|21|EXC_RTO|N|NULL|NULL|汇率
MF_PSS|22|SAL_NO|A|12|NULL|业务员代号
MF_PSS|23|ARP_NO|A|20|NULL|应收付款单号
MF_PSS|24|AMTN_IRP|N|NULL|NULL|预收付国币金额
MF_PSS|25|AMT_IRP|N|NULL|NULL|预收付外币金额
MF_PSS|26|RSV_PER|N|NULL|NULL|保留款比率
MF_PSS|27|AMTN_RSV|N|NULL|NULL|保留款国币金额
MF_PSS|28|AMT_RSV|N|NULL|NULL|保留款外币金额
MF_PSS|29|ADR|M|50|NULL|送货地址
MF_PSS|30|REM|M|50|NULL|备注
MF_PSS|31|PAY_MTH|A|1|NULL|交易方式
MF_PSS|32|PAY_DAYS|S|NULL|NULL|付款天数
MF_PSS|33|CHK_DAYS|S|NULL|NULL|票据天数
MF_PSS|34|INT_DAYS|S|NULL|NULL|间隔天数
MF_PSS|35|PAY_REM|A|80|NULL|交易备注
MF_PSS|36|CLS_ID|A|1|NULL|(结案否)退货完毕否
MF_PSS|37|EP_NO|A|20|NULL|费用单号
MF_PSS|38|AMTN_EP|N|NULL|NULL|费用合计
MF_PSS|39|TAX_IRP|N|NULL|NULL|预收付税额
MF_PSS|40|USR|A|12|NULL|录入员
MF_PSS|41|CHK_MAN|A|12|NULL|审核人
MF_PSS|42|PRT_SW|A|1|NULL|打印注记
MF_PSS|43|CPY_SW|A|1|NULL|拷贝注记(转入/转出)
MF_PSS|44|BIL_NO|A|20|NULL|来源单号
MF_PSS|45|DIS_CNT|N|0|NULL|折扣
MF_PSS|46|CASH_ID|A|1||产品或服务(POS)
MF_PSS|47|QTY_INV|N|NULL|NULL|
MF_PSS|48|QTY_CASH|N|NULL|NULL|
MF_PSS|49|AMTN_INV|N|NULL|NULL|
MF_PSS|50|AMTN_CASH|N|NULL|NULL|
MF_PSS|51|CB_ID|A|1|NULL|成本切制过否
MF_PSS|52|CONTRACT|A|80|NULL|合同号
MF_PSS|53|LC_NO|A|30|NULL|LC编号
MF_PSS|54|PK_NO|A|20|NULL|包装单号
MF_PSS|55|CLS_REM|A|30|NULL|指定结帐日资料
MF_PSS|56|SCUS_NO|A|20|NULL|
MF_PSS|57|SOUTYPE|S|NULL|NULL|
MF_PSS|58|SGTFLAG|S|NULL|NULL|
MF_PSS|59|AMT|N|NULL|NULL|外币金额合计
MF_PSS|60|VOH_MKNO|A|20|NULL|凭证制票号码
MF_PSS|61|POS_NO|A|15|NULL|
MF_PSS|62|BIL_ID|A|2|NULL|来源单ID
MF_PSS|63|CLS_DATE|@|NULL|NULL|终审日期
MF_PSS|64|MM_ID|A|2|NULL|模拟进销标志
MF_PSS|65|CUS_OS_NO|A|30|NULL|客户订单号
MF_PSS|66|PO_ID|A|1|NULL|退回量影响受订采购/借入借出单
MF_PSS|67|CK_CLS_ID|A|1|NULL|出库结案标志
MF_PSS|68|LZ_CLS_ID|A|1|NULL|立帐结案标志
MF_PSS|69|CLSCK|A|1|NULL|出库自动结案回写
MF_PSS|70|CLSLZ|A|1|NULL|出库补开发票自动结案回写
MF_PSS|71|AMTN_FT|N|NULL|NULL|费用分摊金额
MF_PSS|72|POS_ID|A|2|NULL|pos来源注记
MF_PSS|73|YD_ID|A|1|NULL|出库补开发票标记
MF_PSS|74|IS_POS|A|1|NULL|是POS来源数据
MF_PSS|75|BIL_TYPE|A|2|NULL|单据类别
MF_PSS|76|ACC_FP_NO|A|20|NULL|切制费用的立帐单号
MF_PSS|77|CAS_NO|A|20||工程案号
MF_PSS|78|PCTOSA|A|1|NULL|进货单转到销货单标志
MF_PSS|79|CNTT_NO|A|40|NULL|合同编号
MF_PSS|80|PO_NO|A|20|NULL|采购单号
MF_PSS|81|KP_ID|A|1|NULL|开票标记
MF_PSS|82|EP_NO1|A|20|NULL|费用单号1
MF_PSS|83|AMTN_EP1|N|NULL|NULL|费用合计1
MF_PSS|84|MOB_ID|A|2|NULL|审核模版
MF_PSS|85|LOCK_MAN|A|12|NULL|锁单人
MF_PSS|86|LOCK_DATE|@|0||锁单时间
MF_PSS|87|ZB_NO|A|20|NULL|暂估回冲单号
MF_PSS|88|FJ_NUM|S|NULL|NULL|附件张数
MF_PSS|89|SYS_DATE|@|NULL|NULL|输单日期
MF_PSS|90|INV_DD|@|NULL|NULL|发票日
MF_PSS|91|INV_YM|I|NULL|NULL|申报期别
MF_PSS|92|TITLE_BUY|A|50|NULL|买受人抬头
MF_PSS|93|METH_ID|A|2|NULL|发票别
MF_PSS|94|AMTN_FL|N|NULL|NULL|返利金额
MF_PSS|95|AMT_INV|N|NULL|NULL|发票退回金额
MF_PSS|96|TAX_INV|N|NULL|NULL|发票退回税额
MF_PSS|97|QTY|N|NULL|NULL|数量
MF_PSS|98|QC_SW|A|1|NULL|期初清档转入标记
MF_PSS|99|AMT_CLS|N|0||已开发票金额合计
MF_PSS|100|AMTN_NET_CLS|N|0||已开发票未税合计
MF_PSS|101|TAX_CLS|N|0||已开发票税额合计
MF_PSS|102|PH_NO|A|20||配送单号
MF_PSS|103|CUST_YG|A|12||销售员
MF_PSS|104|TOT_BOX|N|0||总箱数量
MF_PSS|105|TOT_QTY|N|0||总数量
MF_PSS|106|TASK_ID|I|0||任务编号
MF_PSS|107|PRT_USR|A|12||打印人员
MF_PSS|108|TURN_ID|A|1||立帐开票开票方式
MF_PSS|109|SIGN_DD|@|0||签收日
MF_PSS|110|ARP_DD|@|0||立帐日期
MF_PSS|111|BD_ID|A|1||修改标志
MF_PSS|112|CARD_NO|A|20||会员卡号(关联POSCARD.CARD_NO)
MF_PSS|113|SEND_AREA|A|10||送货区域
MF_PSS|114|JFEND_DD|@|0||积分截止日期
MF_PSS|115|SG_ID|A|30||三角转单注记
MF_PSS|116|ZC_FLAG|A|1||转出标志
MF_PSS|117|QTY_CLS|N|0||已开发票数量合计
MF_PSS|118|CLSID|A|1||自动结案回写
MF_PSS|119|POPC_ID|A|2||销货转单标识(PO:转采购;PC转进货)
MF_PSS|120|HG_BH|A|30||柜号
MF_PSS|121|TZZG|A|1||调整暂估差额
MF_PSS|122|BIL_MARK|A|1||单据标记
MF_PSS|123|HAS_FX|A|1||是否已经放行结案
MF_PSS|124|ISSVS|A|1||是否维修单
MF_PSS|125|AMTN_CBAC|N|0||客户账户使用金额
MF_PSS|126|CANCEL_ID|A|1|NULL|作废标记
MF_PSS|127|SG_ID1|A|1||转单标志(三角贸易)
MF_PSS|128|BIL_COMP|A|13||来源帐套(三角贸易)
MF_PSS|129|SB_CHK|A|1||销退率计算否
